table_name,column_name,data_type,column_comment,table_comment,suspicion_category,reason,recommended_review_action
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,ship_nation,character varying,船舶国籍,污染物接收表,very_short_comment,注释极短 (4字): '船舶国籍',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,amount,numeric,金额,污染物接收表,very_short_comment,注释极短 (2字): '金额',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,app_id,character varying,申请照id,污染物接收表,id_like_field,ID 类字段，注释可能过于通用: 字段名 'app_id' 注释为 '申请照id',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,app_id,character varying,申请照id,污染物接收表,very_short_comment,注释极短 (5字): '申请照id',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,confirm_date,timestamp without time zone,确认时间,污染物接收表,time_like_field,日期类字段，注释可能过于通用: 字段名 'confirm_date' 注释为 '确认时间',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,confirm_date,timestamp without time zone,确认时间,污染物接收表,very_short_comment,注释极短 (4字): '确认时间',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,confirm_id,character varying,确认照id,污染物接收表,id_like_field,ID 类字段，注释可能过于通用: 字段名 'confirm_id' 注释为 '确认照id',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,confirm_id,character varying,确认照id,污染物接收表,very_short_comment,注释极短 (5字): '确认照id',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,receive_ship_id,bigint,接收船舶id,污染物接收表,id_like_field,ID 类字段，注释可能过于通用: 字段名 'receive_ship_id' 注释为 '接收船舶id',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,receive_company,character varying,接收单位,污染物接收表,very_short_comment,注释极短 (4字): '接收单位',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,receive_person,character varying,接收人,污染物接收表,very_short_comment,注释极短 (3字): '接收人',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,receive_date,timestamp without time zone,接收时间：当状态为：yjs,污染物接收表,time_like_field,日期类字段，注释可能过于通用: 字段名 'receive_date' 注释为 '接收时间：当状态为：yjs',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,complete_receive_date,timestamp without time zone,完成接收时间,污染物接收表,time_like_field,日期类字段，注释可能过于通用: 字段名 'complete_receive_date' 注释为 '完成接收时间',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,goods_type,character varying,货物种类,污染物接收表,code_like_field,类型类字段，注释可能过于通用: 字段名 'goods_type' 注释为 '货物种类',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,goods_type,character varying,货物种类,污染物接收表,very_short_comment,注释极短 (4字): '货物种类',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,actual_tons,numeric,实载吨位,污染物接收表,very_short_comment,注释极短 (4字): '实载吨位',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,standard_container_num,numeric,标箱数量,污染物接收表,very_short_comment,注释极短 (4字): '标箱数量',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,domestic_trade_num,numeric,内贸数量,污染物接收表,very_short_comment,注释极短 (4字): '内贸数量',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,foreign_trade_num,numeric,外贸数量,污染物接收表,very_short_comment,注释极短 (4字): '外贸数量',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,actual_poll_type,character varying,实际污染物类型,污染物接收表,code_like_field,类型类字段，注释可能过于通用: 字段名 'actual_poll_type' 注释为 '实际污染物类型',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,expected_delivery_time,timestamp without time zone,期望交付时间,污染物接收表,time_like_field,时间类字段，注释可能过于通用: 字段名 'expected_delivery_time' 注释为 '期望交付时间',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,reject_reason,character varying,拒收理由,污染物接收表,very_short_comment,注释极短 (4字): '拒收理由',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,shlj_time,character varying,生活垃圾说明,污染物接收表,time_like_field,时间类字段，注释可能过于通用: 字段名 'shlj_time' 注释为 '生活垃圾说明',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,fy_text,character varying,费油说明,污染物接收表,very_short_comment,注释极短 (4字): '费油说明',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,hyws_text,character varying,含油污水,污染物接收表,very_short_comment,注释极短 (4字): '含油污水',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,ypj_status,character varying,是否已评价状态,污染物接收表,status_like_field,状态类字段，注释可能过于通用: 字段名 'ypj_status' 注释为 '是否已评价状态',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,deliverer,character varying,交付人,污染物接收表,very_short_comment,注释极短 (3字): '交付人',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,qrcode_confirm_flag,bigint,扫码交互，是否确认过 0：未确认 1：已确认 是否有填报货种货量标志,污染物接收表,status_like_field,标记类字段，注释可能过于通用: 字段名 'qrcode_confirm_flag' 注释为 '扫码交互，是否确认过 0：未确认 1：已确认 是否有填报货种货量标志',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,qrcode_confirm_time,timestamp without time zone,扫码交互确认时间（填报货种货量时间）,污染物接收表,time_like_field,时间类字段，注释可能过于通用: 字段名 'qrcode_confirm_time' 注释为 '扫码交互确认时间（填报货种货量时间）',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,dt,character varying,分区日期,污染物接收表,very_short_comment,注释极短 (4字): '分区日期',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,dt,character varying,分区日期,污染物转运B流程明细单,very_short_comment,注释极短 (4字): '分区日期',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,cc_status,character varying, 后续存储状态 wsq：未申请， dcc : 待存储，ycc : 已存储,污染物转运B流程,status_like_field,状态类字段，注释可能过于通用: 字段名 'cc_status' 注释为 ' 后续存储状态 wsq：未申请， dcc : 待存储，ycc : 已存储',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_subject_type,character varying,转运主体类型 0:接收船舶 1:转运车辆,污染物转运B流程,code_like_field,类型类字段，注释可能过于通用: 字段名 'trans_subject_type' 注释为 '转运主体类型 0:接收船舶 1:转运车辆',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_subject_id,bigint,转运主体id,污染物转运B流程,id_like_field,ID 类字段，注释可能过于通用: 字段名 'trans_subject_id' 注释为 '转运主体id',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_subject_name,character varying,转运主体名称（船名、车牌号）,污染物转运B流程,name_like_field,名称类字段，注释可能过于通用: 字段名 'trans_subject_name' 注释为 '转运主体名称（船名、车牌号）',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,confirm_receive_time,character varying,转运主体确认接收完成时间（点击按钮的时间）,污染物转运B流程,time_like_field,时间类字段，注释可能过于通用: 字段名 'confirm_receive_time' 注释为 '转运主体确认接收完成时间（点击按钮的时间）',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,receive_complete_time,character varying,接收完成时间,污染物转运B流程,time_like_field,时间类字段，注释可能过于通用: 字段名 'receive_complete_time' 注释为 '接收完成时间',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,poll_weight_num,numeric,污染物数量,污染物转运B流程,very_short_comment,注释极短 (5字): '污染物数量',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,apply_wharf_id,bigint,申请码头id,污染物转运B流程,id_like_field,ID 类字段，注释可能过于通用: 字段名 'apply_wharf_id' 注释为 '申请码头id',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,apply_wharf_name,character varying,申请码头名称,污染物转运B流程,name_like_field,名称类字段，注释可能过于通用: 字段名 'apply_wharf_name' 注释为 '申请码头名称',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,apply_anchorage_name,character varying,交互水域,污染物转运B流程,name_like_field,名称类字段，注释可能过于通用: 字段名 'apply_anchorage_name' 注释为 '交互水域',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,apply_anchorage_name,character varying,交互水域,污染物转运B流程,very_short_comment,注释极短 (4字): '交互水域',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,target_wharf_id,bigint,目的地码头id （注：目的码头界面上看不到该单据）,污染物转运B流程,id_like_field,ID 类字段，注释可能过于通用: 字段名 'target_wharf_id' 注释为 '目的地码头id （注：目的码头界面上看不到该单据）',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,target_wharf_name,character varying,目的地码头名称,污染物转运B流程,name_like_field,名称类字段，注释可能过于通用: 字段名 'target_wharf_name' 注释为 '目的地码头名称',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_start_time,character varying,交互时间（转运开始时间）,污染物转运B流程,time_like_field,时间类字段，注释可能过于通用: 字段名 'trans_start_time' 注释为 '交互时间（转运开始时间）',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_complete_time,character varying,转运完成时间,污染物转运B流程,time_like_field,时间类字段，注释可能过于通用: 字段名 'trans_complete_time' 注释为 '转运完成时间',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,remarks,character varying,备注,污染物转运B流程,very_short_comment,注释极短 (2字): '备注',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,remarks,character varying,备注,污染物转运B流程,generic_comment,注释过于通用: '备注'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,dt,character varying,分区日期,污染物转运B流程,very_short_comment,注释极短 (4字): '分区日期',确认该注释是否足以让模型理解字段含义
stg_sjtysj_cbwrwxtzlxxxt_p_receive_storage_df,apply_detail_id,bigint,id,污染物存储明细单,id_like_field,ID 类字段，注释可能过于通用: 字段名 'apply_detail_id' 注释为 'id',人工确认注释是否准确描述该字段业务含义
stg_sjtysj_cbwrwxtzlxxxt_p_receive_storage_df,apply_detail_id,bigint,id,污染物存储明细单,very_short_comment,注释极短 (2字): 'id',确认该注释是否足以让模型理解字段含义
