table_name,column_name,data_type,column_comment,table_comment,training_status,risk_level,reason
rs_sewage_info_v2,should_collect_enterprise,integer,应征企业数(家),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,actual_collect_enterprise,integer,实征企业数(家),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,collection_rate,numeric,征收率(%),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,operation_unit,character varying,运营单位,污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,plan_total_invest,numeric,计划总投资(万元),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,plan_station_invest,numeric,计划厂站投资(万元),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,plan_pipe_invest,numeric,计划管网投资(万元),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,done_total_invest,numeric,已完成总投资(万元),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,done_station_invest,numeric,已完成厂站投资(万元),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,done_pipe_invest,numeric,已完成管网投资(万元),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,total_invest_rate,numeric,总投资完成率(%),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,built_pipe_length,numeric,已建管网长度(km),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,collection_rate_efficiency,numeric,污水收集率(%),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,treatment_rate,numeric,污水处理率(%),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,compliance_rate,numeric,达标排放率(%),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,operation_load_rate,numeric,运行负荷率(%),污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,center_lng,numeric,企业中心经度,污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,center_lat,numeric,企业中心纬度,污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,total_outlet_lng,numeric,污水处理设施总排口经度,污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,total_outlet_lat,numeric,污水处理设施总排口纬度,污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,tail_water_destination,character varying,尾水排放去向,污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_v2,outlet_photo,character varying,排口照片,污水处理厂档案管理及监测,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_yc,monitor_name,character varying,检测点名称,污水处理厂信息表：宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_yc,emission_type,character,排放类型：0-废水,污水处理厂信息表：宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_yc,supervision_level,character,监管级别：0-一般、1-重点,污水处理厂信息表：宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_yc,outlet_location,character varying,排污口位置,污水处理厂信息表：宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_yc,lon,double precision,经度,污水处理厂信息表：宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_yc,lat,double precision,纬度,污水处理厂信息表：宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_yc,town_flag,boolean,是否城镇污水处理厂,污水处理厂信息表：宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_info_yc,industrial_flag,boolean,是否工业污水处理厂,污水处理厂信息表：宜昌水环境,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_park_info,sewage_name,character varying,污水处理厂名称,污水处理厂-园区配套信息表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_park_info,sewage_id,bigint,污水厂ID,污水处理厂-园区配套信息表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_park_info,throughput,double precision,处理能力（万吨/日）,污水处理厂-园区配套信息表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_park_info,park_id,bigint,配套园区ID,污水处理厂-园区配套信息表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_park_info,park_name,character varying,配套园区名称,污水处理厂-园区配套信息表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_park_info,lon,double precision,经度,污水处理厂-园区配套信息表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_sewage_park_info,lat,double precision,纬度,污水处理厂-园区配套信息表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,key_point_id,bigint,"关键点id, warn_type为6时",污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,warn_indicator,character varying,预警指标,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,warn_type,character,预警类型：0 水质预警、1 水文预警、2 气象预警、3 污染源预警、4 网络异常、5 仪器异常,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,warn_value,double precision,预警值,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,standard_value,double precision,标准值,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,warn_level,character,告警等级：0 一般、1 严重、2 重度,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,warn_content,character varying,预警内容,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,warn_time,timestamp without time zone,预警时间,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,publish_status,character,是否发布：0 未发布、1 已发布,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,publish_time,timestamp without time zone,发布时间,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,check_status,character,是否审核：0 未审核、1 已审核,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,check_time,timestamp without time zone,审核时间,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,manual_auto,character,0 手动处理、1 自动处理,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,release_status,character,是否解除：0 未解除、1 已解除,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_warn_records,release_time,timestamp without time zone,解除时间,污染预警消息通知,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_wastewater_month_records,monitor_year,integer,监测年份,污染源监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_wastewater_month_records,monitor_month,integer,监测月份,污染源监测月记录表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_wastewater_standard,apply_type,character,适用类型：0 污水处理厂、1 其他,废水/废气排放标准配置表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
rs_wastewater_standard,max_value,double precision,最高允许排放浓度,废水/废气排放标准配置表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
